,Area,WC,PN,Price,Floor,HouseType,Location
5492,45.0,2.0,3.0,7.2,2.0,5.5437090053763445,6.308395494367961
5494,95.0,6.0,5.0,8.3,2.0,5.5437090053763445,6.308395494367961
5495,65.0,4.0,4.0,12.0,3.0,5.5437090053763445,6.913571428571428
5496,30.0,2.0,3.0,4.5,2.0,5.5437090053763445,6.913571428571428
5497,114.0,3.0,3.0,8.2,3.0,7.485200839463087,5.583661764705883
5498,125.0,2.0,3.0,8.5,2.0,5.5437090053763445,5.583661764705883
5499,40.0,2.3333333333333335,3.3333333333333335,6.8,4.0,5.5437090053763445,6.305351941747572
5501,45.0,2.3333333333333335,3.0,5.4,2.0,5.5437090053763445,5.831480472297911
5502,125.0,5.0,2.0,10.0,1.0,5.5437090053763445,5.831480472297911
5503,35.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.831480472297911
5504,96.0,2.3333333333333335,2.3333333333333335,3.8,1.0,7.485200839463087,5.2687857142857135
5506,50.0,2.0,2.0,4.2,2.0,5.5437090053763445,5.831480472297911
5508,68.0,4.0,4.0,5.4,2.0,5.5437090053763445,5.831480472297911
5509,103.0,2.0,2.0,5.4,3.0,5.5437090053763445,5.2687857142857135
5510,52.0,4.0,3.0,6.0,2.0,5.5437090053763445,5.831480472297911
5512,120.0,2.0,3.0,7.8,2.0,7.485200839463087,5.583661764705883
5515,131.0,4.0,4.0,12.0,3.0,5.5437090053763445,5.583661764705883
5516,121.0,3.0,4.0,8.5,3.0,5.5437090053763445,5.831480472297911
5517,51.0,3.0,4.0,4.9,3.0,5.5437090053763445,5.4311051212938
5518,40.0,1.0,2.0,4.2,1.0,5.5437090053763445,6.305351941747572
5520,35.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.831480472297911
5521,100.0,2.3333333333333335,2.6666666666666665,5.0,2.0,5.5437090053763445,5.2687857142857135
5522,60.0,4.0,3.0,9.9,2.0,5.5437090053763445,6.642669902912622
5523,100.0,1.6666666666666667,2.0,3.1,1.0,5.5437090053763445,4.4555384615384614
5524,90.0,2.3333333333333335,3.3333333333333335,8.5,4.0,5.5437090053763445,6.308395494367961
5525,66.0,4.0,5.0,5.85,2.0,5.5437090053763445,5.831480472297911
5527,100.0,2.6666666666666665,2.3333333333333335,5.1,2.0,5.5437090053763445,5.2687857142857135
5528,100.0,1.0,1.0,5.1,2.0,5.5437090053763445,5.2687857142857135
5530,51.0,3.0,3.0,5.5,3.0,5.5437090053763445,5.624838426204724
5531,100.0,1.0,2.0,6.5,2.0,7.485200839463087,5.583661764705883
5532,50.0,1.0,4.0,6.0,4.0,7.485200839463087,7.340891402714932
5534,56.0,5.0,4.0,7.3,4.0,5.5437090053763445,5.2687857142857135
5538,40.0,3.0,3.0,4.2,3.0,5.5437090053763445,6.305351941747572
5540,58.333333333333336,4.0,4.0,7.6,3.0,5.5437090053763445,8.821571428571428
5541,67.0,2.0,2.0,4.95,1.0,5.5437090053763445,5.831480472297911
5542,82.0,2.6666666666666665,2.3333333333333335,11.0,5.0,5.5437090053763445,6.305351941747572
5544,50.0,4.0,4.0,4.7,4.0,5.5437090053763445,4.2203448275862065
5545,124.0,2.6666666666666665,2.0,11.5,4.0,5.5437090053763445,5.583661764705883
5546,60.0,3.3333333333333335,3.6666666666666665,4.2,4.0,7.485200839463087,5.2687857142857135
5547,140.0,4.0,4.0,13.5,2.0,7.485200839463087,6.308395494367961
5548,38.0,5.0,4.0,7.2,1.0,5.5437090053763445,6.642669902912622
5549,26.0,4.0,2.0,5.5,3.0,5.5437090053763445,7.197767857142857
5550,64.0,2.0,2.0,5.8,2.0,5.5437090053763445,5.583661764705883
5551,49.0,3.0,4.0,4.8,3.0,5.5437090053763445,6.305351941747572
5552,111.0,3.0,4.0,10.0,3.3333333333333335,5.5437090053763445,5.831480472297911
5553,45.0,3.0,3.0,4.7,3.0,5.5437090053763445,5.831480472297911
5556,40.0,2.0,2.0,5.3,2.0,5.5437090053763445,6.308395494367961
5558,40.0,3.0,2.6666666666666665,2.7,1.0,7.485200839463087,5.583661764705883
5559,40.0,3.0,3.0,4.0,3.0,5.5437090053763445,6.308395494367961
5560,78.0,2.0,3.0,4.85,2.0,5.5437090053763445,5.583661764705883
5562,67.0,2.3333333333333335,2.6666666666666665,4.95,1.0,5.5437090053763445,5.831480472297911
5563,140.0,2.0,2.0,5.5,1.0,5.5437090053763445,4.2203448275862065
5564,93.0,2.0,2.0,5.77,3.0,7.485200839463087,5.2687857142857135
5565,87.0,2.0,3.0,6.8,2.0,7.485200839463087,5.583661764705883
5567,28.0,3.0,2.0,3.6,5.0,5.5437090053763445,6.305351941747572
5569,35.0,2.0,2.0,4.7,2.0,5.5437090053763445,7.340891402714932
5570,54.0,2.0,2.0,5.9,3.0,5.5437090053763445,6.305351941747572
5571,56.0,3.0,4.0,15.0,3.0,7.485200839463087,6.913571428571428
5572,33.0,3.0,3.0,5.8,3.0,5.5437090053763445,7.340891402714932
5574,45.0,2.0,3.0,4.65,4.0,5.5437090053763445,5.831480472297911
5575,125.0,1.0,1.0,5.2,1.0,5.5437090053763445,4.4555384615384614
5576,50.0,3.0,4.0,7.2,3.0,6.589457364341085,5.583661764705883
5577,30.0,3.0,2.0,2.95,2.0,5.5437090053763445,5.831480472297911
5578,91.0,2.3333333333333335,2.3333333333333335,5.8,3.0,7.485200839463087,5.2687857142857135
5579,36.0,2.0,2.0,5.5,3.0,5.5437090053763445,6.308395494367961
5581,31.0,3.0,3.0,5.25,4.0,5.5437090053763445,8.816734693877551
5582,75.0,5.0,5.0,10.6,6.0,5.5437090053763445,6.913571428571428
5583,44.0,3.0,3.0,8.7,3.0,5.5437090053763445,7.340891402714932
5584,44.0,3.0,3.0,8.6,3.0,7.485200839463087,7.340891402714932
5587,40.0,2.6666666666666665,3.0,4.55,1.0,5.5437090053763445,6.305351941747572
5588,56.0,2.0,2.0,6.1,2.0,5.5437090053763445,5.831480472297911
5589,60.0,3.0,5.0,6.9,3.0,5.5437090053763445,5.831480472297911
5590,50.0,2.0,3.0,5.5,2.3333333333333335,5.5437090053763445,5.831480472297911
5591,45.0,2.0,3.0,4.65,4.0,5.5437090053763445,5.831480472297911
5592,96.0,1.0,3.0,18.0,4.0,5.5437090053763445,8.821571428571428
5593,83.0,2.3333333333333335,2.6666666666666665,5.0,4.0,7.485200839463087,5.2687857142857135
5595,40.0,2.0,2.0,2.7,2.0,7.485200839463087,5.583661764705883
5596,40.0,2.3333333333333335,3.0,3.9,3.0,5.5437090053763445,6.305351941747572
5598,65.0,2.0,3.0,5.95,2.0,5.5437090053763445,5.831480472297911
5599,35.0,2.0,2.0,4.4,3.0,5.5437090053763445,6.308395494367961
5600,52.0,3.0,4.0,5.1,3.0,5.5437090053763445,5.831480472297911
5601,90.0,3.0,3.0,8.1,3.0,5.5437090053763445,5.831480472297911
5606,33.0,3.0,3.0,5.1,3.0,5.5437090053763445,6.308395494367961
5609,34.0,3.0,5.0,4.7,3.0,5.5437090053763445,6.308395494367961
5610,138.0,1.0,3.0,11.0,3.0,5.5437090053763445,6.308395494367961
5612,44.0,3.0,3.0,4.3,3.0,5.5437090053763445,5.831480472297911
5613,31.0,3.0,3.0,5.5,3.3333333333333335,5.5437090053763445,5.831480472297911
5614,30.0,2.0,3.0,3.2,2.0,5.5437090053763445,5.831480472297911
5615,81.66666666666667,4.0,5.0,7.95,4.0,5.5437090053763445,6.308395494367961
5616,52.0,1.6666666666666667,2.3333333333333335,4.0,1.0,5.5437090053763445,5.831480472297911
5619,56.0,2.0,2.0,4.1,2.0,5.5437090053763445,5.624838426204724
5620,52.0,2.0,3.0,4.1,3.0,7.485200839463087,5.583661764705883
5621,60.0,6.0,5.0,8.8,3.0,5.5437090053763445,5.831480472297911
5622,60.0,4.0,4.0,9.0,4.0,5.5437090053763445,5.831480472297911
5624,85.0,1.0,2.0,4.2,1.0,7.485200839463087,5.583661764705883
5626,28.0,2.3333333333333335,3.0,5.1,4.0,5.5437090053763445,6.305351941747572
5627,55.0,2.0,2.0,4.2,2.0,7.485200839463087,5.583661764705883
5628,30.0,3.0,3.0,4.9,4.0,5.5437090053763445,5.2687857142857135
5634,60.0,2.0,2.0,4.7,2.0,5.5437090053763445,5.831480472297911
5636,60.0,2.0,4.0,4.92,1.0,5.5437090053763445,5.831480472297911
5637,80.0,3.3333333333333335,4.0,6.8,4.0,7.485200839463087,5.624838426204724
5638,95.0,4.0,4.0,7.9,3.0,5.5437090053763445,5.583661764705883
5640,70.0,3.0,2.0,9.3,2.3333333333333335,5.5437090053763445,5.2687857142857135
5641,44.0,5.0,5.0,7.3,5.0,5.5437090053763445,6.305351941747572
5642,85.0,3.0,3.0,5.8,2.0,7.485200839463087,5.583661764705883
5644,132.0,3.0,2.0,6.7,3.0,7.485200839463087,5.583661764705883
5645,47.0,3.0,2.0,5.95,3.0,7.485200839463087,5.624838426204724
5646,32.0,3.0,1.0,0.7,1.0,5.5437090053763445,5.2687857142857135
5647,30.0,2.3333333333333335,1.6666666666666667,2.95,2.0,5.5437090053763445,5.831480472297911
5663,61.0,2.0,2.0,4.8,2.0,5.5437090053763445,5.831480472297911
5664,30.0,3.0,1.0,9.3,2.0,5.5437090053763445,5.2687857142857135
5665,49.0,5.0,5.0,5.3,3.0,5.5437090053763445,5.583661764705883
5666,30.0,3.0,2.0,1.78,2.0,5.5437090053763445,5.2687857142857135
5669,55.0,2.0,2.0,3.95,1.0,5.5437090053763445,5.583661764705883
5670,48.0,3.0,1.0,2.38,2.0,5.5437090053763445,5.2687857142857135
5672,54.0,3.0,3.0,4.9,3.0,6.589457364341085,6.308395494367961
5673,51.0,3.0,3.0,4.1,2.0,6.589457364341085,6.308395494367961
5674,50.0,3.6666666666666665,3.6666666666666665,5.4,4.0,5.5437090053763445,6.642669902912622
5675,125.0,2.6666666666666665,3.0,7.3,3.0,5.5437090053763445,5.583661764705883
5677,91.0,2.0,2.0,10.0,2.0,5.5437090053763445,6.305351941747572
5678,55.0,2.0,2.0,6.3,2.0,5.5437090053763445,6.42252427184466
5679,75.0,2.0,2.0,6.5,1.0,5.5437090053763445,6.42252427184466
5680,102.0,2.0,3.0,4.3,2.0,7.485200839463087,5.583661764705883
5684,80.0,3.0,4.0,1.45,3.0,5.5437090053763445,4.2203448275862065
5685,35.0,2.0,2.0,4.35,2.0,5.5437090053763445,6.308395494367961
5687,91.0,3.0,4.0,5.95,3.0,5.5437090053763445,5.583661764705883
5688,32.0,2.0,2.0,4.75,2.0,5.5437090053763445,6.308395494367961
5689,50.0,4.0,4.0,6.7,3.0,5.5437090053763445,6.42252427184466
5691,55.0,2.0,2.0,6.7,2.0,5.5437090053763445,6.42252427184466
5692,40.0,3.0,2.0,6.8,3.0,5.5437090053763445,6.305351941747572
5693,150.0,1.0,2.0,6.0,1.0,5.5437090053763445,5.4311051212938
5694,25.0,3.0,3.0,4.35,4.0,5.5437090053763445,5.831480472297911
5695,39.0,3.0,4.0,7.95,3.0,5.5437090053763445,6.913571428571428
5696,34.0,3.0,2.0,4.5,2.6666666666666665,5.5437090053763445,5.831480472297911
5698,40.0,3.0,3.0,6.5,3.0,5.5437090053763445,7.340891402714932
5700,50.333333333333336,5.0,4.0,7.9,4.0,7.485200839463087,5.583661764705883
5702,38.0,4.0,5.0,5.95,3.0,5.5437090053763445,6.308395494367961
5704,138.0,3.0,3.0,6.5,2.0,7.485200839463087,5.583661764705883
5705,40.0,3.6666666666666665,2.6666666666666665,7.2,4.0,7.485200839463087,6.305351941747572
5706,87.0,2.0,2.0,6.0,2.0,7.485200839463087,5.583661764705883
5707,52.0,2.0,2.0,6.4,2.0,5.5437090053763445,6.308395494367961
5708,61.0,1.6666666666666667,2.0,5.8,3.0,5.5437090053763445,6.305351941747572
5712,120.0,3.6666666666666665,3.3333333333333335,8.49,1.0,5.5437090053763445,6.308395494367961
5713,30.0,2.0,2.0,2.95,2.0,5.5437090053763445,5.831480472297911
5715,100.0,4.666666666666667,2.0,9.39,3.0,5.5437090053763445,6.308395494367961
5716,25.0,3.0,2.0,1.9,3.0,5.5437090053763445,6.305351941747572
5717,25.0,2.0,2.0,3.0,2.0,5.5437090053763445,6.308395494367961
5718,100.0,2.0,2.6666666666666665,5.0,1.0,5.5437090053763445,5.4311051212938
5720,44.0,3.0,3.0,5.5,3.0,5.5437090053763445,6.305351941747572
5721,65.0,3.0,3.0,5.0,2.0,7.485200839463087,5.624838426204724
5723,60.0,3.0,2.6666666666666665,5.3,3.0,5.5437090053763445,5.2687857142857135
5724,70.0,5.0,4.0,9.2,4.0,7.485200839463087,5.624838426204724
5725,70.0,5.0,4.0,9.2,3.0,7.485200839463087,5.624838426204724
5726,56.0,5.0,4.0,5.7,4.0,5.5437090053763445,6.305351941747572
5728,34.0,2.0,2.0,3.4,2.0,5.5437090053763445,5.831480472297911
5730,90.0,5.0,5.0,17.0,4.0,5.5437090053763445,8.821571428571428
5731,50.0,2.0,3.0,2.7,2.0,7.485200839463087,4.2203448275862065
5732,45.0,2.0,2.0,5.4,2.0,5.5437090053763445,5.831480472297911
5733,45.0,2.0,3.0,4.65,4.0,5.5437090053763445,5.831480472297911
5734,43.0,4.0,3.0,5.69,3.0,5.5437090053763445,5.831480472297911
5735,56.0,3.0,2.0,6.9,2.0,5.5437090053763445,6.305351941747572
5736,97.0,3.0,3.0,5.69,2.0,5.5437090053763445,5.583661764705883
5737,30.0,2.0,2.0,1.6,3.0,7.485200839463087,4.4488392857142856
5738,55.0,3.0,2.0,3.8,2.0,5.5437090053763445,5.831480472297911
5740,36.0,2.3333333333333335,2.6666666666666665,3.75,2.0,5.5437090053763445,6.305351941747572
5741,79.0,4.0,3.0,7.2,2.0,7.485200839463087,5.831480472297911
5742,84.0,4.333333333333333,4.333333333333333,5.6,4.0,5.5437090053763445,5.4311051212938
5743,43.0,2.3333333333333335,3.3333333333333335,5.1,2.0,5.5437090053763445,5.831480472297911
5744,36.0,2.0,1.0,2.8,1.0,5.5437090053763445,7.197767857142857
5746,30.0,2.0,2.3333333333333335,4.8,1.0,5.5437090053763445,6.305351941747572
5747,60.0,2.0,3.0,5.65,2.0,5.5437090053763445,5.583661764705883
5748,111.0,1.0,1.0,11.5,1.0,5.5437090053763445,5.831480472297911
5749,70.0,4.0,3.0,9.7,3.0,7.485200839463087,5.831480472297911
5750,100.0,1.0,2.0,7.0,1.0,7.485200839463087,4.4555384615384614
5751,49.0,2.0,2.0,4.5,2.0,5.5437090053763445,6.305351941747572
5752,66.0,2.0,2.3333333333333335,4.5,2.0,7.485200839463087,7.340891402714932
5754,42.0,2.0,2.3333333333333335,4.0,2.0,5.5437090053763445,5.2687857142857135
5755,64.0,2.0,2.3333333333333335,4.85,2.0,5.5437090053763445,5.2687857142857135
5756,64.0,4.0,4.0,8.2,3.0,5.5437090053763445,5.2687857142857135
5757,40.0,2.0,2.3333333333333335,4.65,5.0,5.5437090053763445,5.2687857142857135
5758,68.0,4.0,4.0,8.55,3.0,5.5437090053763445,5.2687857142857135
5759,44.0,3.0,2.0,6.1,3.0,5.5437090053763445,6.308395494367961
5760,40.0,1.6666666666666667,3.0,5.5,4.0,5.5437090053763445,5.2687857142857135
5761,52.0,2.0,2.0,5.4,2.0,5.5437090053763445,5.831480472297911
5762,80.0,2.0,2.0,5.0,2.0,5.5437090053763445,5.2687857142857135
5763,93.0,2.0,2.0,5.8,1.0,5.5437090053763445,5.624838426204724
5764,85.0,2.0,5.0,10.5,3.0,5.5437090053763445,6.305351941747572
5765,97.0,3.6666666666666665,3.0,8.3,2.0,5.5437090053763445,5.583661764705883
5766,25.0,4.0,5.0,6.5,3.5,7.485200839463087,7.340891402714932
5767,90.0,4.0,4.0,12.5,5.0,5.5437090053763445,5.831480472297911
5769,88.0,1.0,1.0,5.8,2.0,5.5437090053763445,6.305351941747572
5770,72.0,2.0,3.0,4.3,2.0,5.5437090053763445,5.583661764705883
5771,88.0,2.0,2.0,5.8,2.0,5.5437090053763445,6.305351941747572
5772,88.0,2.0,2.0,4.9,1.0,5.5437090053763445,5.583661764705883
5773,25.0,2.0,2.0,3.8,2.0,5.5437090053763445,6.913571428571428
5775,78.0,4.0,4.0,9.5,5.0,7.485200839463087,6.308395494367961
5776,46.0,3.0,3.0,11.4,3.0,7.485200839463087,6.308395494367961
5777,126.0,3.3333333333333335,3.6666666666666665,10.0,1.0,7.485200839463087,5.583661764705883
5778,30.0,2.0,2.0,4.6,2.0,5.5437090053763445,7.340891402714932
5780,123.0,2.0,3.0,5.0,2.0,7.485200839463087,5.583661764705883
5783,62.0,2.0,3.0,4.25,2.0,5.5437090053763445,5.831480472297911
5784,80.0,3.0,4.0,8.0,2.0,5.5437090053763445,5.831480472297911
5785,82.0,4.666666666666667,2.0,9.9,2.0,5.5437090053763445,6.305351941747572
5788,64.0,5.0,5.0,5.6,4.0,7.485200839463087,5.624838426204724
5790,70.0,2.3333333333333335,4.0,5.15,2.0,5.5437090053763445,6.308395494367961
5791,50.0,4.0,4.0,6.5,4.0,5.5437090053763445,5.2687857142857135
5793,96.0,4.0,3.6666666666666665,6.98,1.0,5.5437090053763445,6.308395494367961
5794,92.0,1.0,2.0,5.3,2.0,5.5437090053763445,5.2687857142857135
5795,58.0,4.0,4.0,5.5,3.0,5.5437090053763445,5.2687857142857135
5796,36.0,1.6666666666666667,2.0,3.65,3.0,5.5437090053763445,5.2687857142857135
5797,56.0,4.0,4.0,5.6,3.0,5.5437090053763445,5.2687857142857135
5800,100.0,1.0,5.0,14.0,5.0,7.485200839463087,5.2687857142857135
5801,54.333333333333336,4.0,4.0,6.5,4.0,5.5437090053763445,5.2687857142857135
5802,65.0,4.0,4.0,6.5,3.0,5.5437090053763445,5.583661764705883
5803,93.0,2.0,2.0,6.0,2.0,7.485200839463087,5.4311051212938
5804,100.0,5.0,5.0,9.0,5.0,5.5437090053763445,5.831480472297911
5805,40.0,1.6666666666666667,3.0,3.8,3.0,5.5437090053763445,5.624838426204724
5806,81.0,2.0,3.0,5.5,2.0,7.485200839463087,5.4311051212938
5807,48.0,4.0,4.0,6.4,3.0,5.5437090053763445,5.831480472297911
5808,42.0,2.0,2.0,4.1,4.0,7.485200839463087,5.583661764705883
5810,60.0,5.0,5.0,6.4,4.0,7.485200839463087,5.2687857142857135
5811,120.0,2.3333333333333335,3.0,4.2,1.0,5.5437090053763445,5.583661764705883
5812,62.0,5.0,4.0,7.3,3.0,5.5437090053763445,5.831480472297911
5815,86.0,4.0,5.0,9.5,3.0,7.485200839463087,5.624838426204724
5816,40.0,1.0,3.0,3.5,2.0,7.485200839463087,6.305351941747572
5818,99.0,2.0,2.0,3.0,1.0,5.5437090053763445,5.4311051212938
5821,100.0,5.0,5.0,10.0,5.0,5.5437090053763445,5.831480472297911
5823,46.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.831480472297911
5824,52.0,2.0,2.0,2.69,2.0,5.5437090053763445,5.4311051212938
5825,66.33333333333333,2.0,2.0,5.5,2.0,6.589457364341085,5.4311051212938
5827,58.0,2.0,3.0,5.0,2.0,5.5437090053763445,6.42252427184466
5828,15.0,1.3333333333333333,3.0,1.2,3.0,5.5437090053763445,6.305351941747572
5831,77.0,2.3333333333333335,4.0,4.95,2.0,5.5437090053763445,5.4311051212938
5832,78.0,3.0,5.0,6.35,3.0,7.485200839463087,5.2687857142857135
5833,42.0,4.0,4.0,3.6000006,1.0,7.485200839463087,5.624838426204724
5834,40.0,2.0,1.6666666666666667,3.3,1.0,5.5437090053763445,6.305351941747572
5835,72.0,2.0,2.0,3.1,1.0,5.5437090053763445,4.2203448275862065
5836,40.0,2.0,1.0,3.3,1.0,5.5437090053763445,6.305351941747572
5837,100.0,4.333333333333333,4.0,7.3,1.0,5.5437090053763445,5.583661764705883
5838,115.0,2.0,4.0,1.95,2.0,5.5437090053763445,4.292368421052632
5840,98.0,2.0,4.0,5.25,2.0,7.485200839463087,5.583661764705883
5841,30.0,2.6666666666666665,3.3333333333333335,4.9,4.0,5.5437090053763445,6.305351941747572
5843,64.0,2.0,3.0,3.65,2.0,5.5437090053763445,5.2687857142857135
5844,68.0,6.0,5.0,7.7,5.0,5.5437090053763445,5.831480472297911
5845,40.0,2.0,2.0,3.4,2.0,5.5437090053763445,5.624838426204724
5847,52.0,5.0,4.0,6.6,4.0,5.5437090053763445,5.831480472297911
5848,125.0,1.0,1.0,9.7,2.0,5.5437090053763445,5.831480472297911
5851,38.0,4.0,3.0,4.1,5.0,5.5437090053763445,5.624838426204724
5852,120.0,2.6666666666666665,3.3333333333333335,4.5,1.0,7.485200839463087,5.583661764705883
5853,115.0,2.0,3.0,5.3,2.0,7.485200839463087,5.583661764705883
5855,93.0,3.0,3.6666666666666665,6.1,3.0,5.5437090053763445,5.583661764705883
5857,41.0,2.0,2.0,4.49,2.0,5.5437090053763445,5.831480472297911
5859,56.0,3.6666666666666665,3.3333333333333335,6.9,1.0,5.5437090053763445,6.305351941747572
5860,55.0,2.0,2.0,5.7,4.0,5.5437090053763445,6.305351941747572
5862,57.0,3.0,3.0,5.95,2.6666666666666665,7.485200839463087,5.624838426204724
5863,54.0,2.0,2.0,3.0,1.0,5.5437090053763445,4.2203448275862065
5865,46.0,2.0,3.0,4.4,2.0,5.5437090053763445,5.831480472297911
5867,24.0,3.0,4.0,6.9,4.0,5.5437090053763445,7.340891402714932
5870,92.0,2.0,2.0,3.3,1.0,7.485200839463087,5.583661764705883
5871,50.0,2.0,3.0,5.4,2.0,7.485200839463087,5.624838426204724
5872,99.0,3.0,3.0,6.5,2.0,5.5437090053763445,6.308395494367961
5873,75.0,3.3333333333333335,4.666666666666667,7.8,1.0,5.5437090053763445,6.305351941747572
5874,50.0,6.0,4.0,9.2,4.0,5.5437090053763445,4.4488392857142856
5876,106.33333333333333,2.0,4.0,13.4,3.0,5.5437090053763445,5.624838426204724
5877,25.0,2.0,2.0,2.8,3.0,5.5437090053763445,6.308395494367961
5878,40.0,3.0,2.0,4.00040004,1.0,7.485200839463087,5.624838426204724
5879,43.0,1.0,2.0,2.45,1.0,5.5437090053763445,4.2203448275862065
5880,28.0,2.0,2.3333333333333335,3.3,3.0,5.5437090053763445,6.305351941747572
5882,89.0,1.0,1.0,10.8,1.0,7.485200839463087,5.831480472297911
5884,72.0,2.0,3.0,5.0,1.6666666666666667,7.485200839463087,5.2687857142857135
5886,40.0,2.3333333333333335,2.6666666666666665,3.3,1.0,5.5437090053763445,6.305351941747572
5887,30.0,3.0,3.0,5.8,3.0,5.5437090053763445,5.624838426204724
5888,30.0,2.0,2.3333333333333335,4.7,1.0,5.5437090053763445,6.305351941747572
5890,131.0,4.0,3.0,16.9,3.0,5.5437090053763445,5.4311051212938
5891,78.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.583661764705883
5892,51.0,4.0,4.0,7.5,3.0,5.5437090053763445,6.305351941747572
5893,50.0,4.333333333333333,5.0,8.3,4.0,5.5437090053763445,6.861441441441442
5895,63.0,3.0,5.0,6.6,1.0,5.5437090053763445,6.42252427184466
5896,151.0,4.0,4.0,8.7,3.0,5.5437090053763445,5.583661764705883
5897,38.0,2.0,3.0,6.79,1.0,7.485200839463087,6.42252427184466
5898,52.0,2.0,3.0,4.1,3.0,7.485200839463087,5.583661764705883
5899,57.0,2.0,2.0,4.29,2.0,5.5437090053763445,5.4311051212938
5902,30.0,2.6666666666666665,2.0,2.9,2.0,5.5437090053763445,6.305351941747572
5904,60.0,2.0,2.0,3.9,2.0,5.5437090053763445,5.4311051212938
5905,90.0,5.0,5.0,16.35,5.0,7.485200839463087,5.831480472297911
5906,25.0,4.0,3.0,6.5,4.0,7.485200839463087,7.197767857142857
5907,60.0,4.0,3.0,10.8,2.0,5.5437090053763445,7.197767857142857
5908,60.0,2.0,3.0,4.0,2.0,7.485200839463087,5.4311051212938
5909,42.0,1.0,1.0,2.9,2.0,5.5437090053763445,6.308395494367961
5910,108.0,2.0,2.0,3.95,2.0,5.5437090053763445,4.4555384615384614
5911,53.0,2.0,2.0,3.9,2.0,5.5437090053763445,6.308395494367961
5913,52.0,3.0,3.0,10.5,3.0,7.485200839463087,6.305351941747572
5916,75.0,1.0,2.0,3.3,1.0,5.5437090053763445,4.2203448275862065
5918,140.0,5.0,5.0,12.89,1.0,7.485200839463087,7.197767857142857
5919,64.0,5.0,4.0,7.6,4.0,5.5437090053763445,4.4488392857142856
5920,45.0,3.0,4.0,7.15,5.0,5.5437090053763445,5.831480472297911
5921,63.0,4.333333333333333,3.0,5.5,2.0,5.5437090053763445,5.583661764705883
5923,45.0,4.0,4.0,9.0,3.0,5.5437090053763445,4.4488392857142856
5924,78.0,5.0,5.0,8.3,4.0,5.5437090053763445,5.831480472297911
5926,82.0,2.0,2.0,4.5,2.0,7.485200839463087,5.583661764705883
5927,56.0,2.0,2.0,4.85,2.0,5.5437090053763445,5.831480472297911
5929,67.0,1.0,2.0,4.7,1.0,7.485200839463087,5.583661764705883
5930,100.0,2.0,1.0,3.4,1.0,5.5437090053763445,5.4311051212938
5931,90.0,5.0,5.0,17.0,4.0,5.5437090053763445,8.821571428571428
5933,87.0,3.0,3.0,17.5,3.0,7.485200839463087,6.42252427184466
5934,85.0,3.6666666666666665,4.0,5.9,1.0,5.5437090053763445,5.4311051212938
5935,62.0,4.333333333333333,3.6666666666666665,10.24,1.0,7.485200839463087,7.340891402714932
5936,68.33333333333333,1.6666666666666667,2.0,4.64,2.0,7.485200839463087,7.340891402714932
5937,90.0,3.0,4.0,6.6,4.0,5.5437090053763445,4.2203448275862065
5939,70.0,6.0,4.0,9.3,4.0,5.5437090053763445,5.831480472297911
5940,55.0,2.0,2.6666666666666665,5.5,4.0,5.5437090053763445,5.4311051212938
5942,68.0,5.0,4.0,6.5,1.6666666666666667,5.5437090053763445,5.831480472297911
5943,99.0,5.0,4.0,8.3,4.0,5.5437090053763445,5.583661764705883
5944,53.0,2.0,2.0,3.9,2.0,5.5437090053763445,5.831480472297911
5946,85.0,2.0,3.0,5.2,1.0,5.5437090053763445,4.4555384615384614
5947,40.0,3.0,3.0,3.3,1.0,5.5437090053763445,6.305351941747572
5948,95.0,5.0,5.0,12.9,5.0,5.5437090053763445,7.197767857142857
5952,54.0,2.0,3.0,3.8,2.0,5.5437090053763445,5.2687857142857135
5954,91.0,3.6666666666666665,4.0,6.05,3.0,5.5437090053763445,5.583661764705883
5955,45.0,4.0,4.0,9.0,3.0,7.485200839463087,4.4488392857142856
5957,52.0,6.0,5.0,5.8,4.0,7.485200839463087,5.2687857142857135
5958,101.0,3.0,3.0,6.0,2.0,7.485200839463087,4.2203448275862065
5960,52.0,3.0,4.0,9.1,2.0,7.485200839463087,6.305351941747572
5961,64.0,4.0,4.0,10.0,3.0,7.485200839463087,5.624838426204724
5962,48.0,2.0,4.0,6.5,3.0,5.5437090053763445,5.831480472297911
5963,54.0,4.0,4.0,5.9,4.0,7.485200839463087,5.583661764705883
5965,45.0,5.0,3.0,7.6,5.0,5.5437090053763445,5.831480472297911
5968,52.0,2.0,2.0,3.5,2.0,5.5437090053763445,5.624838426204724
5969,96.0,4.333333333333333,4.333333333333333,12.5,5.0,5.5437090053763445,5.4311051212938
5970,80.0,3.0,4.0,5.5,2.0,7.485200839463087,5.583661764705883
5972,82.0,2.0,2.0,8.8,2.0,5.5437090053763445,5.4311051212938
5973,21.0,4.0,4.0,3.0,3.0,5.5437090053763445,6.42252427184466
5975,92.0,4.0,4.0,8.3,3.0,5.5437090053763445,6.42252427184466
5977,67.0,5.0,5.0,9.3,4.0,7.485200839463087,6.42252427184466
5978,46.0,2.0,3.0,5.2,2.0,5.5437090053763445,6.42252427184466
5979,56.0,2.0,3.0,6.9,2.0,5.5437090053763445,6.42252427184466
5980,80.0,5.0,5.0,6.5,2.0,5.5437090053763445,6.42252427184466
